pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2018-07-24,94.2,-3.4737,5.3797,Jose Berrios,606192,621244,,called_strike,,,,,9.0,,R,R,R,TOR,MIN,S,,,3,0,2018,-0.6866,1.3043,0.5691,2.1139,,,,0,2,Bot,,,,,435064.0,,180724_232743,12.0594,-136.5916,-5.6587,-11.3463,30.5085,-14.6771,3.5216,1.6761,,,,94.318,2233.0,6.585,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,53.9146,,,,,,,,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-07-24,94.3,-3.5792,5.295,Jose Berrios,606192,621244,,ball,,,,,14.0,,R,R,R,TOR,MIN,B,,,2,0,2018,-0.7286,1.2914,1.5237,1.0458,,,,0,2,Bot,,,,,435064.0,,180724_232728,14.6805,-136.2387,-7.998,-12.2143,30.1856,-14.7514,3.4231,1.6071,,,,93.136,2229.0,6.019,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.4807,,,,,,,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-07-24,82.2,-3.5219,5.3353,Jose Berrios,606192,621244,,ball,,,,,14.0,,R,R,R,TOR,MIN,B,,,1,0,2018,1.392,-0.1277,1.3863,0.7712,,,,0,2,Bot,,,,,435064.0,,180724_232714,8.3854,-119.3073,-3.4688,11.3539,24.0503,-32.9204,3.4039,1.6237,,,,81.274,2378.0,5.911,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.5883,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-07-24,82.1,-3.5322,5.3288,Jose Berrios,606192,621244,,ball,,,,,14.0,,R,R,R,TOR,MIN,B,,,0,0,2018,1.0284,-0.1852,0.6253,1.3251,,,,0,2,Bot,,,,,435064.0,,180724_232702,7.3813,-119.2628,-2.0958,8.1218,24.0608,-33.7341,3.3027,1.5584,,,,81.162,2356.0,5.858,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.6419,,,,,,,,10,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-07-24,93.7,-3.6313,5.3065,Jose Berrios,475253,621244,field_out,hit_into_play,,,,,4.0,Justin Smoak flies out sharply to center fielder Max Kepler.  ,R,L,R,TOR,MIN,X,8.0,fly_ball,1,1,2018,-0.6392,1.2045,-0.4212,2.6075,,,,2,1,Bot,151.55,31.97,,,435064.0,,180724_231858,9.638,-135.9446,-3.7827,-10.0966,32.059,-16.7804,3.3748,1.5246,397.0,103.0,35.7,92.898,2217.0,6.149,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.3505,0.505,1.074,0.0,1.0,0.0,0.0,6.0,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,4th outfielder
FF,2018-07-24,93.3,-3.372,5.4991,Jose Berrios,475253,621244,,ball,,,,,12.0,,R,L,R,TOR,MIN,B,,,0,1,2018,-0.6741,1.2046,1.1258,3.1506,,,,2,1,Bot,,,,,435064.0,,180724_231832,12.9278,-135.1829,-2.7918,-11.1724,31.7229,-17.2203,3.4075,1.6841,,,,92.26,2105.0,6.08,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.4195,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,4th outfielder
FF,2018-07-24,94.4,-3.4494,5.3881,Jose Berrios,475253,621244,,called_strike,,,,,4.0,,R,L,R,TOR,MIN,S,,,0,0,2018,-0.7518,1.3384,-0.3146,2.2028,,,,2,1,Bot,,,,,435064.0,,180724_231820,9.8249,-137.0041,-5.4843,-11.8096,33.6551,-14.3369,3.4192,1.6523,,,,93.877,2123.0,6.383,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.1167,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,4th outfielder
CU,2018-07-24,81.4,-3.6022,5.3633,Jose Berrios,666971,621244,strikeout,swinging_strike,,,,,14.0,Lourdes Gurriel Jr.   strikes out swinging.  ,R,R,R,TOR,MIN,S,2.0,,2,2,2018,1.6804,-0.4844,0.8307,0.8869,,,,1,1,Bot,,,,,435064.0,,180724_231748,6.7071,-118.2296,-2.3901,13.7872,25.8817,-36.3313,3.6688,1.4028,,,,79.955,2308.0,5.734,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.7658,,,0.0,1.0,0.0,0.0,,5,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-07-24,93.7,-3.5202,5.3582,Jose Berrios,666971,621244,,foul,,,,,13.0,,R,R,R,TOR,MIN,S,,,2,1,2018,-1.3743,0.725,-1.0087,2.276,,,,1,1,Bot,,,,,435064.0,,180724_231727,9.5152,-136.2091,-3.8439,-19.1394,28.2435,-22.524,3.6688,1.4028,,,,93.902,2163.0,6.339,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.1608,,,,,,,,5,4,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-07-24,80.5,-3.5869,5.3236,Jose Berrios,666971,621244,,ball,,,,,14.0,,R,R,R,TOR,MIN,B,,,1,1,2018,1.5655,-0.1123,1.0172,1.0584,,,,1,1,Bot,,,,,435064.0,,180724_231712,7.2205,-116.9477,-2.5185,12.5474,22.4918,-32.952,3.2768,1.6086,,,,79.198,2299.0,5.518,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.9819,,,,,,,,5,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-07-24,82.3,-3.5104,5.3615,Jose Berrios,666971,621244,,ball,,,,,14.0,,R,R,R,TOR,MIN,B,,,0,1,2018,1.3414,-0.1078,2.5989,1.1028,,,,1,1,Bot,,,,,435064.0,,180724_231659,11.1613,-119.2536,-2.8356,10.3856,23.1465,-32.8765,3.2275,1.614,,,,81.221,2360.0,5.813,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.6868,,,,,,,,5,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-07-24,94.0,-3.5599,5.4771,Jose Berrios,666971,621244,,called_strike,,,,,4.0,,R,R,R,TOR,MIN,S,,,0,0,2018,-0.6678,1.198,-0.3004,2.4643,,,,1,1,Bot,,,,,435064.0,,180724_231648,9.8446,-136.4759,-4.696,-10.329,28.0846,-16.5267,3.2768,1.6035,,,,93.669,2196.0,6.074,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.4257,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-07-24,94.2,-3.3106,5.4957,Jose Berrios,434158,621244,field_out,hit_into_play,,,,,3.0,Curtis Granderson pops out to shortstop Jorge Polanco.  ,R,L,R,TOR,MIN,X,6.0,popup,1,2,2018,-0.6282,1.2461,0.7468,2.7468,,,,0,1,Bot,134.23,111.57,,,435064.0,,180724_231611,11.8302,-136.6605,-4.1245,-10.3451,29.2696,-16.0175,2.9921,1.3232,211.0,70.7,46.1,93.662,2259.0,6.077,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.4223,0.21600000000000003,0.18,0.0,1.0,0.0,0.0,3.0,4,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2018-07-24,93.8,-3.5513,5.3422,Jose Berrios,434158,621244,,foul,,,,,1.0,,R,L,R,TOR,MIN,S,,,1,2,2018,-0.8891,1.2312,-0.4553,2.6835,,,,0,1,Bot,,,,,435064.0,,180724_231544,9.8504,-136.1412,-3.7764,-13.0385,29.3188,-16.4731,2.9921,1.3232,123.0,81.1,6.8,93.062,2145.0,5.953,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.5472,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2018-07-24,93.8,-3.3318,5.5616,Jose Berrios,434158,621244,,ball,,,,,12.0,,R,L,R,TOR,MIN,B,,,0,2,2018,-0.5384,1.4461,0.4546,4.1299,,,,0,1,Bot,,,,,435064.0,,180724_231531,10.9386,-136.1671,-1.1261,-9.0747,29.9246,-14.2303,3.0907,1.4239,,,,93.493,2208.0,6.243,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.2568,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2018-07-24,93.4,-3.3987,5.5011,Jose Berrios,434158,621244,,foul,,,,,2.0,,R,L,R,TOR,MIN,S,,,0,1,2018,-0.5979,1.2747,-0.178,2.6468,,,,0,1,Bot,,,,,435064.0,,180724_231516,9.5507,-135.5973,-4.3355,-9.4086,29.5734,-15.8355,2.9921,1.3232,,,,92.968,2118.0,6.155,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.3445,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2018-07-24,94.2,-3.4604,5.4838,Jose Berrios,434158,621244,,called_strike,,,,,4.0,,R,L,R,TOR,MIN,S,,,0,0,2018,-0.4612,1.3033,-0.6686,2.4183,,,,0,1,Bot,,,,,435064.0,,180724_231505,8.2309,-136.8564,-5.1011,-7.5435,29.5825,-15.0012,3.1317,1.5057,,,,93.907,2125.0,6.16,530923,621244,435064.0,408045.0,572821.0,500871.0,593871.0,592696.0,596146.0,600301.0,54.3401,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FT,2018-07-14,91.6,-3.4513,5.1924,Jose Berrios,588751,621244,single,hit_into_play_no_out,,,,,4.0,Adeiny Hechavarria singles on a sharp ground ball to center fielder Max Kepler.   Mallex Smith to 2nd.  ,R,R,R,MIN,TB,X,8.0,ground_ball,0,1,2018,-1.192,0.8146,-0.7961,2.4386,,,605480.0,0,7,Top,124.35,64.37,,,435064.0,,180714_202759,9.3411,-133.1761,-2.8855,-16.2618,27.3774,-21.9733,3.1404,1.2914,122.0,90.3,7.2,92.172,2043.0,6.583,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,53.916,0.46,0.41200000000000003,0.9,1.0,1.0,0.0,4.0,58,2,2-Seam Fastball,6,4,4,6,4,6,4,6,Standard,Standard
FF,2018-07-14,93.4,-3.4525,5.329,Jose Berrios,588751,621244,,called_strike,,,,,4.0,,R,R,R,MIN,TB,S,,,0,0,2018,-0.88,1.1015,-0.6302,2.3982,,,605480.0,0,7,Top,,,,,435064.0,,180714_202709,9.1989,-135.6578,-4.2099,-12.8468,28.8172,-17.8538,3.2967,1.4796,,,,93.466,2230.0,6.366,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.1331,,,,,,,,58,1,4-Seam Fastball,6,4,4,6,4,6,4,6,Standard,Standard
FF,2018-07-14,93.2,-3.5473,5.2397,Jose Berrios,605480,621244,walk,ball,,,,,11.0,Mallex Smith walks.  ,R,L,R,MIN,TB,B,,,3,2,2018,-0.8044,1.0368,-0.985,4.0668,,,,0,7,Top,,,,,435064.0,,180714_202621,8.3821,-135.5102,0.4696,-11.7758,29.3058,-19.6399,3.0893,1.478,,,,93.501,2178.0,6.488,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.0112,,,0.7,1.0,0.0,0.0,,57,6,4-Seam Fastball,6,4,4,6,4,6,4,6,Standard,Standard
CU,2018-07-14,81.9,-3.4582,5.3576,Jose Berrios,605480,621244,,ball,,,,,7.0,,R,L,R,MIN,TB,B,,,2,2,2018,1.4239,-0.4065,-0.7021,1.4291,,,,0,7,Top,,,,,435064.0,,180714_202600,3.4971,-119.1516,-1.4897,12.5013,24.3503,-35.9036,3.0266,1.4989,,,,80.869,2352.0,5.741,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.7582,,,,,,,,57,5,Curveball,6,4,4,6,4,6,4,6,Standard,Standard
FF,2018-07-14,93.8,-3.4611,5.3944,Jose Berrios,605480,621244,,ball,,,,,11.0,,R,L,R,MIN,TB,B,,,1,2,2018,-0.8101,1.2797,-1.0041,3.8465,,,,0,7,Top,,,,,435064.0,,180714_202545,8.0719,-136.2638,-1.0267,-11.7975,31.1198,-16.4554,3.0823,1.478,,,,93.079,2118.0,6.044,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.4553,,,,,,,,57,4,4-Seam Fastball,6,4,4,6,4,6,4,6,Standard,Standard
CU,2018-07-14,80.3,-3.5603,5.2653,Jose Berrios,605480,621244,,called_strike,,,,,4.0,,R,L,R,MIN,TB,S,,,1,1,2018,1.4488,-0.4391,-0.8267,2.5511,,,,0,7,Top,,,,,435064.0,,180714_202514,3.3364,-116.8195,1.4786,12.3463,22.1508,-36.6354,3.0468,1.471,,,,79.467,2288.0,5.739,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.7607,,,,,,,,57,3,Curveball,6,4,4,6,4,6,4,6,Standard,Standard
CH,2018-07-14,83.3,-3.4894,5.1014,Jose Berrios,605480,621244,,ball,,,,,11.0,,R,L,R,MIN,TB,B,,,0,1,2018,-1.0286,0.2435,-1.7322,2.4172,,,,0,7,Top,,,,,435064.0,,180714_202500,6.0288,-121.2041,-0.183,-11.2604,23.9221,-29.9786,3.0266,1.485,,,,83.105,1582.0,6.187,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.3127,,,,,,,,57,2,Changeup,6,4,4,6,4,6,4,6,Standard,Standard
CU,2018-07-14,79.4,-3.6132,5.2738,Jose Berrios,605480,621244,,called_strike,,,,,1.0,,R,L,R,MIN,TB,S,,,0,0,2018,1.4618,-0.242,-0.5836,2.6407,,,,0,7,Top,,,,,435064.0,,180714_202446,3.9174,-115.4944,1.446,11.9711,22.2991,-34.8205,3.1164,1.471,,,,78.326,2287.0,5.636,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,596146.0,543257.0,54.8631,,,,,,,,57,1,Curveball,6,4,4,6,4,6,4,6,Standard,Standard
FT,2018-07-14,90.6,-3.3111,5.3276,Jose Berrios,460576,621244,field_out,hit_into_play,,,,,4.0,Carlos Gomez flies out to center fielder Jake Cave.  ,R,R,R,MIN,TB,X,8.0,fly_ball,0,1,2018,-1.3117,0.7042,-0.4211,2.1268,,,621563.0,2,6,Top,154.56,69.4,,,435064.0,,180714_200448,10.0755,-131.7535,-3.6532,-17.3927,24.3997,-23.3402,3.4272,1.4374,314.0,98.0,45.1,91.444,2013.0,6.547,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,53.9523,0.028999999999999998,0.035,0.0,1.0,0.0,0.0,3.0,48,2,2-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
FF,2018-07-14,91.6,-3.4075,5.3341,Jose Berrios,460576,621244,,foul,,,,,1.0,,R,R,R,MIN,TB,S,,,0,0,2018,-0.8144,1.3187,-0.6218,2.8483,,,621563.0,2,6,Top,,,,,435064.0,,180714_200406,8.8799,-133.1538,-3.3083,-11.7139,28.4565,-15.7677,3.4272,1.4374,188.0,68.2,35.4,92.252,2147.0,6.726,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,53.7739,,,,,,,,48,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
CU,2018-07-14,78.4,-3.5367,5.3357,Jose Berrios,621563,621244,walk,ball,,,,,11.0,Joey Wendle walks.  ,R,L,R,MIN,TB,B,,,3,2,2018,1.0708,-0.4456,-1.5355,2.6168,,,,2,6,Top,,,,,435064.0,,180714_200444,2.363,-114.0216,1.8211,8.6139,22.7931,-36.586,3.2793,1.562,,,,77.318,2233.0,5.745,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.7546,,,0.7,1.0,0.0,0.0,,47,7,Curveball,2,4,4,2,4,2,4,2,Standard,Standard
CU,2018-07-14,80.0,-3.398,5.3294,Jose Berrios,621563,621244,,ball,,,,,13.0,,R,L,R,MIN,TB,B,,,2,2,2018,0.9714,-0.3571,-1.8625,1.6206,,,,2,6,Top,,,,,435064.0,,180714_200444,1.5784,-116.3478,-0.7138,8.2048,24.5886,-35.4426,3.2932,1.5551,,,,78.677,2321.0,5.679,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.8203,,,,,,,,47,6,Curveball,2,4,4,2,4,2,4,2,Standard,Standard
CU,2018-07-14,79.5,-3.4576,5.3239,Jose Berrios,621563,621244,,foul,,,,,9.0,,R,L,R,MIN,TB,S,,,2,2,2018,1.4357,-0.3779,0.3774,1.5012,,,,2,6,Top,,,,,435064.0,,180714_200444,5.7151,-115.6485,-0.9099,11.5533,21.8661,-35.573,3.0952,1.3569,,,,78.765,2320.0,5.822,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.677,,,,,,,,47,5,Curveball,2,4,4,2,4,2,4,2,Standard,Standard
FF,2018-07-14,91.0,-3.5717,5.3147,Jose Berrios,621563,621244,,foul,,,,,11.0,,R,L,R,MIN,TB,S,,,2,1,2018,-0.7141,1.1357,-0.5152,4.0122,,,,2,6,Top,,,,,435064.0,,180714_200444,9.142,-132.1849,0.2235,-10.2178,27.3443,-19.1973,3.12,1.3816,,,,90.7,2126.0,6.139,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.361,,,,,,,,47,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
FT,2018-07-14,91.6,-3.3979,5.2273,Jose Berrios,621563,621244,,called_strike,,,,,13.0,,R,L,R,MIN,TB,S,,,2,0,2018,-1.2479,0.5023,-1.1481,1.9826,,,,2,6,Top,,,,,435064.0,,180714_200444,8.3697,-133.2358,-3.4365,-16.6036,27.0238,-25.681,2.8767,1.32,,,,91.824,2064.0,6.322,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.1777,,,,,,,,47,3,2-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
CH,2018-07-14,80.2,-3.5112,5.1599,Jose Berrios,621563,621244,,ball,,,,,11.0,,R,L,R,MIN,TB,B,,,1,0,2018,-1.0936,-0.0372,-2.185,3.5658,,,,2,6,Top,,,,,435064.0,,180714_200444,5.0026,-116.6262,3.2826,-10.9274,22.8272,-33.3782,3.2654,1.5411,,,,80.109,,6.356,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.144,,,,,,,,47,2,Changeup,2,4,4,2,4,2,4,2,Standard,Standard
CH,2018-07-14,82.5,-3.4981,5.1954,Jose Berrios,621563,621244,,ball,,,,,13.0,,R,L,R,MIN,TB,B,,,0,0,2018,-1.2158,-0.157,-1.0961,1.4554,,,,2,6,Top,,,,,435064.0,,180714_200444,7.8437,-119.8833,-1.6467,-13.2923,24.0198,-33.5754,3.3072,1.5969,,,,82.473,1526.0,6.43,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.0691,,,,,,,,47,1,Changeup,2,4,4,2,4,2,4,2,Standard,Standard
CU,2018-07-14,80.0,-3.5025,5.2432,Jose Berrios,596847,621244,strikeout,swinging_strike,,,,,14.0,Ji-Man Choi strikes out swinging.  ,R,L,R,MIN,TB,S,2.0,,2,2,2018,1.5212,-0.3822,0.6188,1.1134,,,,1,6,Top,,,,,435064.0,,180714_200424,6.2019,-116.1472,-1.5604,12.0557,24.4529,-35.4779,3.2964,1.3871,,,,78.654,2301.0,5.754,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.7453,,,0.0,1.0,0.0,0.0,,46,6,Curveball,2,4,4,2,4,2,4,2,Infield shift,Standard
CU,2018-07-14,80.5,-3.4988,5.3114,Jose Berrios,596847,621244,,foul,,,,,8.0,,R,L,R,MIN,TB,S,,,2,2,2018,1.3208,-0.3864,-0.2297,1.7571,,,,1,6,Top,,,,,435064.0,,180714_200424,4.7583,-117.1806,-0.5055,11.0613,21.9917,-35.8164,3.2964,1.3871,,,,79.885,2303.0,5.829,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.6703,,,,,,,,46,5,Curveball,2,4,4,2,4,2,4,2,Infield shift,Standard
FF,2018-07-14,91.3,-3.4411,5.3223,Jose Berrios,596847,621244,,called_strike,,,,,6.0,,R,L,R,MIN,TB,S,,,2,1,2018,-0.607,1.1347,0.6939,2.5865,,,,1,6,Top,,,,,435064.0,,180714_200424,11.7093,-132.5728,-3.4467,-9.5634,26.8212,-18.2295,3.5045,1.5852,,,,91.469,2014.0,6.388,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.1112,,,,,,,,46,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shift,Standard
CU,2018-07-14,79.4,-3.5078,5.3672,Jose Berrios,596847,621244,,ball,,,,,13.0,,R,L,R,MIN,TB,B,,,1,1,2018,1.3837,-0.5478,-1.5156,2.0655,,,,1,6,Top,,,,,435064.0,,180714_200424,1.8154,-115.5405,0.541,11.7321,22.0864,-37.3154,3.5471,1.6627,,,,78.436,2321.0,5.668,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.831,,,,,,,,46,3,Curveball,2,4,4,2,4,2,4,2,Infield shift,Standard
CU,2018-07-14,78.3,-3.4719,5.2854,Jose Berrios,596847,621244,,called_strike,,,,,9.0,,R,L,R,MIN,TB,S,,,1,0,2018,1.4659,-0.4499,0.6048,2.0415,,,,1,6,Top,,,,,435064.0,,180714_200433,6.0803,-113.7248,0.7198,11.2656,21.9172,-36.3846,3.5151,1.6309,,,,77.329,2268.0,5.816,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.6836,,,,,,,,46,2,Curveball,2,4,4,2,4,2,4,2,Infield shift,Standard
CU,2018-07-14,78.9,-3.4599,5.3642,Jose Berrios,596847,621244,,ball,,,,,11.0,,R,L,R,MIN,TB,B,,,0,0,2018,1.2308,0.0144,-0.2388,3.3737,,,,1,6,Top,,,,,435064.0,,180714_195914,4.7187,-114.7456,2.4046,9.7924,20.6195,-32.7239,3.2284,1.5927,,,,78.071,2242.0,5.67,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.8291,,,,,,,,46,1,Curveball,2,4,4,2,4,2,4,2,Infield shift,Standard
FT,2018-07-14,91.1,-3.4226,5.2281,Jose Berrios,467092,621244,field_out,hit_into_play,,,,,11.0,"Wilson Ramos grounds out, third baseman Eduardo Escobar to first baseman Ehire Adrianza.  ",R,R,R,MIN,TB,X,5.0,ground_ball,2,1,2018,-1.3156,0.6121,-0.9502,2.3423,,,,0,6,Top,100.73,157.04,,,435064.0,,180714_195812,9.0179,-132.4235,-2.6701,-17.3418,27.0506,-24.6247,3.2662,1.3166,2.0,63.2,-50.9,91.189,2047.0,6.304,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.1951,0.158,0.135,0.0,1.0,0.0,0.0,2.0,45,4,2-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
CH,2018-07-14,81.8,-3.5473,5.2022,Jose Berrios,467092,621244,,ball,,,,,11.0,,R,R,R,MIN,TB,B,,,1,1,2018,-1.2217,-0.0175,-2.1455,2.5893,,,,0,6,Top,,,,,435064.0,,180714_200141,5.4816,-118.9754,0.7094,-12.5741,22.7331,-32.6986,3.4805,1.5009,,,,81.583,1677.0,6.16,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.3398,,,,,,,,45,3,Changeup,2,4,4,2,4,2,4,2,Standard,Standard
CH,2018-07-14,82.5,-3.5733,5.1553,Jose Berrios,467092,621244,,called_strike,,,,,7.0,,R,R,R,MIN,TB,S,,,1,0,2018,-1.0996,0.0999,-0.5455,2.0683,,,,0,6,Top,,,,,435064.0,,180714_200141,9.1007,-119.867,-0.6998,-12.4542,22.621,-31.2599,3.5014,1.5148,,,,83.034,1680.0,6.675,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,53.8247,,,,,,,,45,2,Changeup,2,4,4,2,4,2,4,2,Standard,Standard
CU,2018-07-14,79.5,-3.6007,5.2616,Jose Berrios,467092,621244,,ball,,,,,14.0,,R,R,R,MIN,TB,B,,,0,0,2018,1.4694,-0.3991,1.1912,1.3191,,,,0,6,Top,,,,,435064.0,,180714_200141,7.7179,-115.5464,-1.1315,11.4108,21.5226,-35.7028,3.4944,1.5427,,,,78.506,2276.0,5.656,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.8436,,,,,,,,45,1,Curveball,2,4,4,2,4,2,4,2,Standard,Standard
FF,2018-07-14,92.8,-3.5468,5.3049,Jose Berrios,641343,621244,strikeout_double_play,swinging_strike,,,,,13.0,"Jake Bauers strikes out swinging and Matt Duffy caught stealing 2nd, catcher Bobby Wilson to shortstop Jorge Polanco.  ",R,L,R,MIN,TB,S,2.0,,3,2,2018,-0.8838,1.1984,-1.3596,2.0187,,,622110.0,1,5,Top,,,,,435064.0,,180714_193634,7.5059,-134.9532,-5.2582,-12.317,26.7546,-16.648,3.5875,1.3552,,,,93.006,2099.0,6.247,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.2522,,,0.0,1.0,0.0,0.0,,38,6,4-Seam Fastball,1,4,4,1,4,1,4,1,Infield shift,Standard
CH,2018-07-14,78.3,-3.3893,5.1776,Jose Berrios,641343,621244,,ball,,,,,13.0,,R,L,R,MIN,TB,B,,,2,2,2018,-1.4006,0.0812,-2.6674,1.981,,,622110.0,1,5,Top,,,,,435064.0,,180714_193549,4.1426,-114.079,-0.2558,-12.9856,19.354,-31.618,3.3925,1.5433,,,,78.683,1483.0,6.316,530837,621244,435064.0,501303.0,572821.0,500871.0,593871.0,592696.0,595909.0,596146.0,54.1832,,,,,,,,38,5,Changeup,1,4,4,1,4,1,4,1,Infield shift,Standard
